"A","B","C","D"
,0.185911310838405,,-0.989776425194093
,-2.66463908922023,-1.74132723314552,
1.94661810026563,0.997482988342542,,
1.21303635372129,,-0.478252658307972,
,0.535950024443634,0.673945873503189,
-0.411921203246786,,0.647983984274655,
-1.44068097826971,,,
0.74047345310968,-0.868524803464612,0.598883147444585,
,2.08099232815791,,
,-2.94835733715334,,-0.133187705143552
-1.20219764681918,,0.0135198863242752,
,,,
-1.51647903560073,-2.42602248436012,,
,1.74468883820867,,1.76267613288397
0.572135777806248,0.376769989637903,-1.37300411238467,
,-0.911091668558957,-0.548254784734123,0.496424341183953
,0.757067577177672,0.264802741880008,
0.105181865810994,,0.0486528773262721,
,,1.44228122801527,1.05419187790215
-0.0418580303239525,,,0.62589816833703
-0.587260767867037,,1.17925079170996,
,-1.90417853930874,,
0.238716819750682,1.99360854765511,,
,,0.0729190203898084,2.0207721303277
,,-1.0551997902795,-0.24285142282389
-2.63250764609541,,,
,-1.16387979301025,-0.615659955348117,
,1.88507420406444,,-0.122506695252016
,,1.00836594026664,0.438742447575664
0.345861674157838,1.9969816662713,,1.16810100526479
,,,
-1.48276130575666,-1.80517470093467,-0.420630812911644,-0.58307479204072
0.49463129762884,-1.78870283882164,,-1.67348138027529
,2.51324588631817,,
,0.137484495524394,-0.373313893277696,
,-0.184281446856921,0.856937735268221,-0.142289186103416
,1.92787526765309,1.50999715277372,
-0.444960875475881,-0.870839269132058,-1.62247431413672,
,1.78798961848335,0.140226694919078,
,,-0.974288820317594,-1.54083062511549
,-1.32629619346367,1.10130994107812,-0.455334785355351
-0.456571640834288,-1.44643330668747,0.00546102508559725,
,2.12823342152072,0.488797057645407,-1.44013431288372
1.65182870430573,,,-0.116864377844047
1.11425467962836,1.34115605865185,,
,,,-1.798037910213
0.318479885539619,-0.141653777017622,1.11023928977076,
0.098489648944743,3.03515141242328,2.09038488059711,2.48029535978076
,-1.74365475739588,,0.290215114217573
,,-0.180583910689635,
,-0.367686333679389,,
-1.06062421894714,,,-0.489236045985324
,0.424735148443568,,0.280675946678379
,,0.377531007262679,1.1675905836284
,0.971101837380405,1.58085031004863,
,-0.5262525724966,,
,-1.72317719804043,,-1.52827165924649
,,0.436672843136606,1.13914840388857
0.502545254666909,,,2.82084661602472
,1.26850998535985,1.1399515648827,
,0.357099822885851,-0.568215806112446,
,3.02710807717168,,-1.06471104962997
0.372910426410749,,-0.278618513041039,-0.37705674297308
0.157479547884347,,,-0.646755704132593
0.0773429033210805,1.53704841230861,-0.454758752994852,
0.257545945939747,1.41600462577826,,0.463889626581212
,,,-2.20773845585633
0.136823618948169,,0.113144177978698,
0.653823170914733,-1.04327760210917,,
-0.335768542377534,,,
1.12934492850217,0.503485179014084,,
,-1.10060205832675,-0.624166459634448,-0.233061886485391
,-3.58172703445002,,-0.937135858322335
-0.0997203693834034,-3.87380094879293,-0.859475195721393,
0.447020452653874,,0.955607724906105,
1.2300316728337,,-0.463765500282963,-0.901473078417136
0.0602104326151076,,,-1.81029841030309
-1.940069201671,-0.43949636606524,,1.41394277184179
,,,0.274002745983002
-1.19921192196747,-0.218874084102795,0.0960374245908292,0.132566608183697
,-1.99328518982514,-1.05706851808391,-1.99651545709849
-1.02562705123497,-0.668548044591297,,
-0.799226924512563,,,
1.13712909055669,,,-0.440879188139093
,,-0.402609834539998,
-0.439062773952966,,0.707128620191003,
,-3.47140333023103,,-2.03856637434277
,1.21945871309794,-0.648837511211769,0.69527702397569
-0.666705010074985,0.799727485981247,0.0789334190805224,
-0.826223863869995,,,
-0.518615722213841,,-1.15574481586887,
,,-0.729721481446873,0.429162268634695
0.920033349469812,0.870429080089443,-0.507511419855573,0.907778869714655
-2.18195813409894,-1.17438206677107,-0.497393391695976,
-0.5276920773549,-1.03313912060504,0.223981752938083,
,-1.92806954377443,,-1.04001116418708
-1.95678478418978,,,-0.0184436729757058
0.0286581970792618,,0.0988315757533838,-1.09352497072254
1.53823566132278,2.23453966759249,0.114195420708222,
,1.16444330740007,,
-0.562776208352765,-3.25877231128435,-1.43607841428819,-1.36281228406913
-0.696955708518244,,,-1.49919413837288
,,-0.108354136137966,
0.710110231783851,,-0.125879802209296,
-2.56169696298002,,1.60344334398016,1.92465252399286
,,1.0214210308409,1.72602826016041
-0.405540381007554,,0.489050723693276,1.00912874093388
-0.743938496851104,-3.42521899467216,-1.40382184743839,-1.62644179526535
-2.00612003132012,,-0.95476401597327,-0.93041734821645
,,,1.79750799860062
-1.64905677245587,-0.000182233531935916,,
,-3.70090468206531,,
,,0.82753464529632,
0.0463197241835662,,,-3.31685495467562
0.461004079383783,,,
-0.503738767197944,,-0.150446762773506,
-1.022398456216,,,
,2.75255345449931,1.3508316286096,1.86390009035036
-0.667393503214493,-0.0468083960510267,1.14463658791934,
-1.49327582905547,,-0.0837748980418391,
,0.840760480878287,1.17595739804752,1.78007574370226
-0.193405134857153,,,
,-0.0692498517931756,0.311234498741318,-0.712824048917601
,-2.69657150109325,,-0.319222523334373
1.29187572312354,1.60914013240673,0.403799278736178,-0.444901319765786
0.333671031663867,-2.57178164884021,-1.31737638043248,-0.450849195594723
1.47578697474206,0.815746627412123,0.598355214359557,
,-0.558371835487061,1.23801370075047,
,,1.27814891989824,1.64978306512149
,0.507257861987904,,
,2.10756374755963,,3.69777274383357
,,-0.565393629886806,
,-1.33352769801335,,
0.947230675691712,,,-1.12807644941149
,-0.0104881376631545,0.363631734760087,1.72450446982518
-0.236110187036619,,0.251295835459898,
-0.679536488943232,-1.52658337183826,,-3.47344888184307
-0.852178292364297,0.268764069813829,,-0.657770416622604
,0.829176883088639,0.319269277373277,2.71247915021066
,0.408236400267125,0.492448885902941,0.357377635287075
,,,0.985294033633097
,,-0.728699814078242,
0.736333814551808,,,-1.99536938336098
0.661712776915951,,1.47797309505065,-0.177029264415851
1.60352059838129,,,0.527411256872611
,0.281157144660908,1.23964115986045,
-0.206189006457514,-0.628583390304,-1.99285916128155,
,,2.02097745537357,
-0.468072564336127,,-1.07805222691592,
,,-0.277328503053143,
,0.599517659473061,0.801512953813225,0.95408775234131
,1.65286614598283,,
,-4.25144319214389,,
,-3.06800494608311,-2.35841529852654,-2.1858378507646
,1.13563938836149,0.040607558483195,-0.41826214754069
-1.2832584037532,-2.77605804017202,-0.8839613295211,-1.46164389650368
,,,
,-1.50613212584081,-0.4090414740652,
-1.11691813121359,-0.688717147713411,0.408056088067469,0.00327258535715946
,-1.49393785055609,-0.637596572033545,
,,-0.0282480482031304,0.257528677450312
,,0.393716023999008,1.11687643837543
-0.124268503812241,-0.684730520946897,,-0.166773128218859
0.107028807376313,1.29000282486312,,1.80382773298674
,-0.489328862377738,,0.0681713378433108
,5.61675062905178,,2.40134543747472
0.722656926345969,1.24696443227848,,
-2.32925346285753,,1.83935136093132,2.43383204477897
-0.645232545817526,-1.45296302395925,,
-0.234117494341529,,-0.567243705522694,-1.07044892061409
-1.10816067338053,-1.21695427907064,,
-0.273224175602157,0.0648652974698883,,-1.09675746336879
-1.13344115426419,,-1.43703629290611,
0.359307953730572,,,
,1.53824477583915,0.59609627959775,-0.0797489706808084
0.81098435313938,,,0.540116157818966
0.41645613593357,-0.207505993330445,-0.0314403789918698,0.73455801438163
,0.550192350163768,-0.697995839763524,
,,,
-2.15330336743643,,,
,,,
,3.46503408356176,,2.50385120622342
,0.141932643933262,1.06182828120605,
,,,0.519476527689598
1.09476867868607,,,-0.407826119605005
0.537493298921215,,-0.29861457798324,
,-1.48688689488701,-0.26094161391976,-0.888394983944881
-0.551500633193785,-0.674155188648716,-0.227863839282363,
,,,-0.493685437964416
,-0.169659928522846,,
0.96779678824769,1.90253085783365,,
,,,
,-0.925683146242737,0.467529996975401,
,,,
,,,0.378561628892123
,-2.71642503431273,,
,,,
0.061686497897853,2.58775272571888,,
,,0.309696975734833,
,,1.44297304997456,
-0.0584290512452095,0.482180213125223,-0.326138074675164,
,,-1.0136404825199,-2.23420462761325
0.412780797052548,,,-0.488334573125706
,-1.72145022726381,,1.36865521632347
,,,-0.0745573667080881
,0.901086145234758,,
,-0.0583803857645118,0.271441100243064,
-0.317376455269396,,-0.335284761747492,
0.316984562457902,,,
-1.101735412602,,,
-1.43095845286738,-1.72512904062935,-0.297543067105499,-1.14167763267026
1.89201063250808,1.62739461487944,,
,-0.174840309921825,-1.38367316890516,
-0.397028133394579,,-0.518510483849649,
-0.279957848490363,-2.37124658706121,,0.583239013278288
,0.828632207881915,,
-0.210320814229356,-1.04074345526396,,-2.57511959120123
0.192114963876683,,,-2.35754950991705
,,-0.708645891345727,
,,,2.63444177043416
,0.749163569892972,,
,,,-0.0776306332279342
1.30181266697034,-0.889683341134242,,
-1.12539685767474,-1.72905460417134,,0.113900206803546
-0.135307406049395,,-1.01715981588409,-0.798042856038828
,0.352739402488533,-0.694670372471697,-2.02450635216183
-1.07486233391367,-1.56433576486536,,0.356914501232483
0.997858726258268,1.28185938703083,0.858818853523449,-0.122789097672895
,,-0.0178144374134341,
-1.38555799043147,,,
,,-0.0753706569331759,-1.62081475042414
,,-0.234553123933625,-1.68683632675829
,1.15728583275186,0.191711414782532,
,,0.0816452991029548,
-0.673715819136411,,,
-0.0922300081017977,0.707010240610632,1.20119567677691,3.05730016693897
0.279735034290658,1.08805802825468,1.02092204406994,-1.11311948941314
,,-0.306038909045788,0.0230652697064008
,,0.0214588031156312,
,-1.04778276445717,-0.0328439276513474,
,,,
-0.227624806236914,,,0.741008901142299
-0.275899217586007,,,
-0.72980880602493,-1.46949817553607,,
,-0.163717093365831,-1.45960605026074,-3.28279908636557
,0.59458140701684,-0.475540772322962,-1.55001229422534
,2.27413442696091,,1.80346171673381
0.823616626218353,-0.139625717327303,-0.235784716520134,
-1.26531215025604,,-0.951813189660791,
,,-0.00772379233213613,-0.604147059076772
,,-0.513202141214347,0.276191220385526
,,-0.126587040398756,0.159710748254511
,,-0.37437482284549,
,-0.107805691917944,,-1.37121126462167
,0.342617281559781,1.22032024177743,
,,-2.08525634531991,-2.92341499056558
-0.643538933862576,,-0.0245956551918814,
-1.28932068916416,,,
0.340894898598314,,-0.429065235895232,0.551826607831588
0.922335674092897,,,
,,0.0336505321628274,
,,,
,,-0.0165266533390564,0.795096670186604
1.93382128195771,,-1.4684593679377,
,2.160633210017,,
0.546711841395066,0.0422083626288725,0.159795332431695,-0.624269252147298
-0.702210637746134,-0.177551198706103,,-1.05824341023557
,,,
-0.0583631400767486,-0.0967479210149811,,
,,0.192429289375088,
-0.859014614409201,,0.490655927835181,
,1.42517291907363,,
-0.0841799664768694,1.4125937805021,1.01843228641258,
,,,0.0695501655911798
,,-0.0240766613694158,
0.0763983799958751,-0.443621134596483,,
1.63686401169385,0.628934255640523,0.777568710980952,-0.536704877663427
,,,
,1.82123008398105,,
,-1.12742448378143,,
,-0.762303129562235,-0.363310866958545,0.0503263646746561
,-3.08011582873885,,
,2.29631231359605,2.22296589056049,
,,,-1.03058645224928
,-0.596232736241317,-0.34044823216018,
,,,2.49074253638689
-0.466765303532686,,,
,-4.06996163830191,-1.87932580182162,-3.07728256718832
-1.07282462705942,-1.12087521141033,,1.40185270407805
,,-2.34112951857508,
,,-0.576744564497246,
,1.52812106856903,-0.191491544793446,-0.353939029566453
,-0.40618980671053,-0.209666773844512,
,,-1.2990625137291,-0.599830256691439
-0.162851522523741,-0.466923553063322,-0.442782324820863,
0.0578455329557257,-0.526924901386564,,
,-1.46822583196189,,
-0.726712528090392,-0.879422847388776,-0.263473306300618,-0.65401301835491
,,-1.16341175913754,0.0164246278419899
0.078726292442996,-1.16729184858688,,
-1.33826589318506,,-0.13377521990076,
-0.921029235202948,,-0.161518153475487,
0.200261948609106,-1.6559526650448,-1.57435230509629,
,0.250870255028757,0.520209696076609,0.186830004927746
,,0.999996058146212,
-0.465705956438507,-0.810868160971369,,0.55659691002615
,,,-0.148097388945004
,,,
,-0.207792002903123,,-2.4458353203042
,-1.85975736102825,0.457482090366394,
,-1.06197035957328,-0.565902634258149,-0.39306302728437
,,,
-0.130421889948526,-0.640188174237207,-0.316586001704371,1.53769005720676
,,0.660503534097658,
,4.91241013972606,2.09589303162018,
,,0.00371514351001284,0.980103778774546
-1.00373971119925,,-0.669403893292739,
,,,1.09949275838576
1.08529588092986,-0.477627106689956,,0.041644477325372
,0.609562286360764,0.641846096680094,
-0.510980985089714,,,-0.258453060183192
,,,
-2.02323110391136,,0.188534955015981,-0.147889713437065
-0.665141472933446,,-0.381462071982128,
,2.13738570881701,1.74027557015569,
-0.0729116390239619,-1.39385663171814,,
,-0.913481422746208,,
1.01526613067697,,,-0.270537945673303
1.16305933920202,,,-0.7159520772265
,-0.803973242969251,0.133388791091669,1.45631370918121
,-1.69817268951922,,
0.730613939460249,1.98949361688591,1.01490104979486,
,,0.349409141564894,
-0.528747614634865,-0.320028886199859,,
,,,0.0549254827931068
0.345075406845387,2.75331203055631,,3.92228604025232
-1.91601821802967,,1.63944901726989,
,,-0.923638370588678,-0.496937531086174
0.773587127057442,,,
-1.7037984055143,-3.2077858380729,,-2.72673704399298
-1.20077712678264,1.12570286711478,,1.97643419041363
,1.87883169124796,,0.19378231723924
,-0.94673113576407,,0.0151806011666716
-1.75404475768728,,-0.771478472171254,-3.34563161380659
,,1.76581727671695,1.27580251042627
,1.51245915997686,1.16939699105723,0.89538932075092
,,0.419243561448986,1.77804985258267
-0.196572207000955,,1.69721456484334,0.712708966317498
0.696628740831187,,,-0.841275676344166
-0.0659814597136106,,-0.395100847335786,
-0.13434798554826,,,-1.52731003115086
,,-0.928537605030405,
,-2.16850012690255,-1.75925077385886,
0.623540462610103,,,
0.474898626830697,,-2.61589114561932,-1.92421955676083
,,,-1.12044595712014
,,,
-0.0571041609665933,-1.29919306016297,,
0.242843946422432,,,
1.96963413281427,,,
,0.729618007048317,,
,1.21279497578778,,
-0.607078196072321,1.69225791261377,1.09504287273718,
1.71013967532023,,,
-0.666247379760654,-0.374271503717342,,-0.556815562098847
-0.814372276715255,,,
1.03640262444953,,1.41976096872757,
0.964931532612911,0.596363287961594,,
,-0.263068288427197,0.576726053740584,0.716000515159174
,,,
0.2418598033419,,0.224857534349148,
2.05476070604651,,,-0.85315406278014
-1.43253449521809,-3.47986473505592,-0.479304713787154,
,-0.273224140321726,-0.870727399079225,-1.17508414362524
,-0.882460564925121,0.0549283796922109,1.5904982188061
,,-0.91450103640144,0.0935068198261101
,,0.472308456635559,
-0.130008455896796,0.570861111024707,,
,-0.259173898593882,-2.17550837577061,
-0.579026452784536,,,
,,-1.80309330455921,
,-2.65313168222411,,
1.31783561304849,,,
,0.963857738970203,,0.938490810037158
,-1.65634895537436,,
,,-2.06485913677683,
1.33897466777892,1.8162961168448,,-1.9188143363539
,0.133242832285875,,-0.57647513507629
,,,-0.987826591437013
3.42109460835705,,0.227956513828151,
2.57794265437777,,-0.34755654986475,0.696550558705369
,,1.61906756414827,1.82334616609005
-0.0643819052069338,,,
,,-1.11689718623153,
,-0.202943129724772,,2.91068230058876
0.739859438245835,2.00258922785813,0.878604089606388,1.53341729881567
,2.89108391280442,0.880519347265291,1.57930348363705
,,0.779270603208138,0.573386593557456
1.47880760269639,,-1.38286573052683,
,-0.908377418437481,,0.298173056936484
,,,-1.28829005752578
0.144417271262889,0.0510381446428032,-0.000929922306602976,0.692783470531421
,,0.0171269271136333,
1.06096624028704,,,0.447308217240253
-0.445505642122027,-0.374996437812368,-0.746299776721678,
,,,
,,,
,3.77520430767566,,1.89748001726385
-0.150307477864079,-0.744186811782274,,
-0.327757132786462,-3.59298035991509,,
,-1.37632946905122,0.665444916759445,1.42557645161122
-0.697284584551622,-1.31183366739979,,-0.106784620707325
,,-0.329038718826338,
-0.0374150136340493,,,
0.91349189044332,,-2.59587353465405,
-0.184526498264729,,,0.365825581863885
,,,0.216379541386401
-0.0527268089879745,1.32735641485648,0.638954546096488,0.667685539836989
,,,2.02574524105417
-0.503633417134383,,1.38098237920341,1.50890100742617
-1.7090601686817,-1.11939928027834,,
0.898549683127699,,0.564873924689296,
-0.237734026494317,,0.567841189726443,0.717788641182206
,,1.2830282417643,
,,0.147752798538407,-1.66910010086172
1.45374084383311,2.89897140848114,0.524539167207897,
0.350226959507424,,0.019613450294547,
,,,1.33728314293551
,,0.985036967135534,
-0.45923842962147,-0.54670372537106,,-0.659123002235721
,,,
0.146584016803509,,-1.08314229565257,
,-4.34009849019465,-1.25845266090089,-0.833867561378065
-0.472170080106029,-2.7101997087861,,0.0974388765764316
,,-0.0252494236623436,
-2.1783553060946,,,
0.0592086510876087,,-2.86655913310991,
0.647860636697636,0.377278372954,,2.44602461308901
-0.761426888665313,,1.08262743599625,
,,0.0072528482881149,0.997930845280816
,0.0919148338957409,0.325580279469279,-1.19296635303697
,-0.515989783482016,0.0820095708402532,
,1.76014300497302,,
0.574503005108308,,,
,,0.701710573925252,1.16081440480518
,-1.87307832920134,0.669385076281828,
,3.23307761262455,,
,1.17181903831653,0.736558777134564,0.911227512167148
0.00951589246488359,3.11067230925163,,
,,0.843500091497801,
0.626834196680769,1.1986964059206,,
